Date,Open,High,Low,Close,Volume
2021-04-18 23:47:00,54825.44000000,54937.98000000,54793.92000000,54934.99000000,86.24643800
2021-04-18 23:48:00,54934.99000000,54951.52000000,54854.83000000,54886.11000000,59.32831500
2021-04-18 23:49:00,54886.11000000,55092.77000000,54886.10000000,55047.38000000,64.60601300
2021-04-18 23:50:00,55047.38000000,55177.50000000,55047.37000000,55117.70000000,106.18652900
2021-04-18 23:51:00,55117.70000000,55138.50000000,55076.07000000,55130.83000000,78.28630700
2021-04-18 23:52:00,55130.68000000,55199.38000000,55048.57000000,55160.77000000,90.70811000
2021-04-18 23:53:00,55160.77000000,55171.24000000,55080.79000000,55155.37000000,51.67441200
2021-04-18 23:54:00,55155.37000000,55229.15000000,55138.30000000,55210.25000000,62.27421600
2021-04-18 23:55:00,55210.25000000,55281.33000000,55139.82000000,55160.74000000,80.25756200
2021-04-18 23:56:00,55160.75000000,55310.96000000,55160.13000000,55245.94000000,76.15408000
2021-04-18 23:57:00,55245.94000000,55400.00000000,55245.94000000,55388.68000000,102.41699800
2021-04-18 23:58:00,55388.69000000,55574.23000000,55388.69000000,55491.05000000,134.53686900
2021-04-18 23:59:00,55491.05000000,55499.85000000,55410.06000000,55452.45000000,80.74284000
2021-04-19 00:00:00,55452.45000000,55708.33000000,55447.00000000,55703.90000000,139.20117700
2021-04-19 00:01:00,55703.90000000,55828.45000000,55600.00000000,55612.45000000,215.70990500
2021-04-19 00:02:00,55612.45000000,55708.27000000,55580.00000000,55642.46000000,92.93900100
2021-04-19 00:03:00,55642.46000000,55737.22000000,55603.22000000,55618.65000000,80.86128200
2021-04-19 00:04:00,55618.65000000,55623.27000000,55292.61000000,55460.79000000,193.91809300
2021-04-19 00:05:00,55460.15000000,55563.63000000,55412.56000000,55562.21000000,78.99195400
2021-04-19 00:06:00,55563.10000000,55638.75000000,55508.91000000,55521.08000000,95.29386000
2021-04-19 00:07:00,55521.08000000,55698.89000000,55484.69000000,55688.90000000,108.44120500
2021-04-19 00:08:00,55698.89000000,55740.16000000,55646.87000000,55657.42000000,75.39435100
2021-04-19 00:09:00,55657.42000000,55702.52000000,55585.45000000,55659.57000000,109.82252800
2021-04-19 00:10:00,55659.56000000,55716.39000000,55633.04000000,55689.70000000,97.66972600
2021-04-19 00:11:00,55689.70000000,55740.86000000,55620.01000000,55691.16000000,80.04116100
2021-04-19 00:12:00,55691.16000000,55762.13000000,55691.16000000,55756.91000000,58.03293500
2021-04-19 00:13:00,55756.90000000,55756.91000000,55606.24000000,55625.64000000,65.59239300
2021-04-19 00:14:00,55625.64000000,55743.70000000,55625.56000000,55724.04000000,59.96661900
2021-04-19 00:15:00,55724.04000000,55743.21000000,55630.51000000,55630.51000000,103.60988300
2021-04-19 00:16:00,55630.51000000,55681.37000000,55611.74000000,55671.54000000,53.16700900
2021-04-19 00:17:00,55671.55000000,55845.20000000,55662.61000000,55814.69000000,80.40179200
2021-04-19 00:18:00,55814.69000000,55850.00000000,55749.87000000,55804.06000000,70.58319400
2021-04-19 00:19:00,55804.05000000,55920.00000000,55756.91000000,55874.52000000,99.95760000
2021-04-19 00:20:00,55869.54000000,55939.96000000,55825.27000000,55833.92000000,82.52412100
2021-04-19 00:21:00,55833.92000000,55858.87000000,55794.02000000,55841.88000000,69.15058600
2021-04-19 00:22:00,55841.31000000,55871.70000000,55799.99000000,55828.07000000,66.85903500
2021-04-19 00:23:00,55828.07000000,55861.90000000,55761.79000000,55845.04000000,94.84780200
2021-04-19 00:24:00,55845.03000000,55920.55000000,55778.93000000,55911.54000000,69.99109400
2021-04-19 00:25:00,55911.54000000,55958.00000000,55863.66000000,55917.52000000,89.94611600
2021-04-19 00:26:00,55917.52000000,55967.66000000,55898.36000000,55915.01000000,77.38183900
2021-04-19 00:27:00,55915.02000000,55924.24000000,55832.62000000,55875.16000000,105.63085300
2021-04-19 00:28:00,55875.17000000,55896.03000000,55715.71000000,55732.50000000,122.57713000
2021-04-19 00:29:00,55732.48000000,55873.76000000,55715.71000000,55853.54000000,55.71009800
2021-04-19 00:30:00,55852.38000000,55854.92000000,55726.13000000,55726.13000000,70.96708600
2021-04-19 00:31:00,55726.14000000,55755.09000000,55660.00000000,55720.48000000,81.19306200
2021-04-19 00:32:00,55721.82000000,55800.00000000,55714.86000000,55781.54000000,44.17560000
2021-04-19 00:33:00,55781.53000000,55796.23000000,55702.00000000,55711.65000000,89.09194500
2021-04-19 00:34:00,55711.65000000,55727.96000000,55630.00000000,55653.88000000,60.01239200
2021-04-19 00:35:00,55653.87000000,55724.99000000,55632.43000000,55676.20000000,40.02568400
2021-04-19 00:36:00,55676.20000000,55685.24000000,55633.90000000,55670.49000000,51.24501200
2021-04-19 00:37:00,55670.49000000,55678.96000000,55655.34000000,55660.51000000,47.03064000
2021-04-19 00:38:00,55660.51000000,55665.66000000,55575.56000000,55599.00000000,84.63246000
2021-04-19 00:39:00,55599.01000000,55668.90000000,55563.10000000,55668.90000000,54.25377100
2021-04-19 00:40:00,55668.90000000,55762.77000000,55659.24000000,55712.91000000,79.71877200
2021-04-19 00:41:00,55712.91000000,55712.92000000,55620.20000000,55641.14000000,50.25814400
2021-04-19 00:42:00,55641.13000000,55641.13000000,55562.25000000,55587.52000000,52.41088200
2021-04-19 00:43:00,55587.52000000,55629.58000000,55584.33000000,55598.35000000,40.57944000
2021-04-19 00:44:00,55598.35000000,55598.35000000,55519.27000000,55523.68000000,32.77477700
2021-04-19 00:45:00,55525.09000000,55604.91000000,55502.39000000,55516.80000000,62.98732700
2021-04-19 00:46:00,55516.68000000,55603.05000000,55516.67000000,55543.30000000,34.82365100
2021-04-19 00:47:00,55543.29000000,55559.85000000,55473.07000000,55482.77000000,61.70112400
2021-04-19 00:48:00,55482.75000000,55486.11000000,55452.60000000,55472.27000000,50.92315600
2021-04-19 00:49:00,55472.27000000,55511.87000000,55452.60000000,55457.39000000,41.49721600
2021-04-19 00:50:00,55457.38000000,55496.06000000,55453.07000000,55493.41000000,19.42502900
2021-04-19 00:51:00,55493.40000000,55494.89000000,55347.21000000,55363.21000000,109.87876100
2021-04-19 00:52:00,55363.20000000,55415.00000000,55289.57000000,55323.74000000,58.40171000
2021-04-19 00:53:00,55323.75000000,55401.42000000,55318.41000000,55351.27000000,39.98753900
2021-04-19 00:54:00,55348.49000000,55387.39000000,55312.43000000,55380.01000000,32.05699700
2021-04-19 00:55:00,55380.01000000,55472.67000000,55380.01000000,55459.81000000,51.89718700
2021-04-19 00:56:00,55459.81000000,55490.63000000,55406.86000000,55415.49000000,28.95380700
2021-04-19 00:57:00,55415.49000000,55415.50000000,55281.87000000,55300.00000000,65.12030700
2021-04-19 00:58:00,55300.00000000,55346.61000000,55232.32000000,55322.74000000,44.18408500
2021-04-19 00:59:00,55322.73000000,55436.66000000,55304.48000000,55432.76000000,38.53288400
2021-04-19 01:00:00,55432.77000000,55481.71000000,55425.85000000,55466.37000000,46.80367100
2021-04-19 01:01:00,55466.36000000,55489.99000000,55420.77000000,55427.08000000,45.74335400
2021-04-19 01:02:00,55427.08000000,55429.21000000,55351.69000000,55403.95000000,47.96062300
2021-04-19 01:03:00,55403.95000000,55528.28000000,55403.95000000,55528.28000000,43.85337300
2021-04-19 01:04:00,55528.27000000,55591.75000000,55489.59000000,55552.21000000,70.11287800
2021-04-19 01:05:00,55552.21000000,55552.22000000,55487.68000000,55488.61000000,56.91323300
2021-04-19 01:06:00,55488.61000000,55529.99000000,55458.87000000,55529.99000000,23.52028900
2021-04-19 01:07:00,55529.99000000,55560.71000000,55522.63000000,55553.07000000,29.26670000
2021-04-19 01:08:00,55553.08000000,55582.18000000,55525.51000000,55525.51000000,38.83021700
2021-04-19 01:09:00,55525.52000000,55576.50000000,55525.52000000,55563.79000000,24.57442200
2021-04-19 01:10:00,55563.80000000,55563.80000000,55513.70000000,55519.71000000,29.44738300
2021-04-19 01:11:00,55519.72000000,55619.94000000,55480.25000000,55617.27000000,45.03914000
2021-04-19 01:12:00,55610.32000000,55645.01000000,55480.00000000,55485.47000000,129.21111900
2021-04-19 01:13:00,55485.48000000,55535.82000000,55384.19000000,55397.14000000,98.02605600
2021-04-19 01:14:00,55399.95000000,55405.41000000,55333.33000000,55384.22000000,84.27311300
2021-04-19 01:15:00,55384.22000000,55482.18000000,55371.48000000,55439.54000000,51.87181100
2021-04-19 01:16:00,55439.54000000,55439.54000000,55327.67000000,55329.96000000,51.23527900
2021-04-19 01:17:00,55329.96000000,55447.08000000,55300.00000000,55422.38000000,89.69321700
2021-04-19 01:18:00,55422.37000000,55467.46000000,55377.89000000,55385.12000000,63.21980900
2021-04-19 01:19:00,55385.11000000,55408.05000000,55361.03000000,55405.24000000,35.37361600
2021-04-19 01:20:00,55405.23000000,55442.80000000,55352.63000000,55359.99000000,45.38482100
2021-04-19 01:21:00,55359.99000000,55407.08000000,55233.48000000,55254.07000000,71.72256200
2021-04-19 01:22:00,55254.07000000,55266.77000000,55061.00000000,55070.56000000,121.45535900
2021-04-19 01:23:00,55070.57000000,55150.00000000,55028.00000000,55133.39000000,64.84392600
2021-04-19 01:24:00,55134.00000000,55213.61000000,55134.00000000,55209.47000000,29.43015700
2021-04-19 01:25:00,55210.00000000,55270.44000000,55210.00000000,55235.26000000,29.62222700
2021-04-19 01:26:00,55235.25000000,55235.25000000,55172.10000000,55223.99000000,22.05015800
2021-04-19 01:27:00,55224.92000000,55290.54000000,55224.92000000,55257.84000000,24.98261700
2021-04-19 01:28:00,55257.84000000,55275.93000000,55182.83000000,55254.79000000,22.33304000
2021-04-19 01:29:00,55254.79000000,55298.98000000,55254.78000000,55298.98000000,25.07359700
2021-04-19 01:30:00,55298.98000000,55333.32000000,55245.00000000,55245.01000000,29.12040400
2021-04-19 01:31:00,55245.01000000,55256.58000000,55206.79000000,55225.88000000,20.81478400
2021-04-19 01:32:00,55225.87000000,55300.00000000,55223.05000000,55277.79000000,20.43785900
2021-04-19 01:33:00,55277.78000000,55277.95000000,55150.00000000,55150.00000000,50.22806600
2021-04-19 01:34:00,55150.00000000,55179.07000000,55086.30000000,55166.05000000,67.89071100
2021-04-19 01:35:00,55166.04000000,55251.96000000,55159.19000000,55240.89000000,39.50271700
2021-04-19 01:36:00,55240.89000000,55262.09000000,55176.89000000,55259.55000000,42.59130500
2021-04-19 01:37:00,55259.55000000,55293.56000000,55250.40000000,55293.53000000,16.25068600
2021-04-19 01:38:00,55293.53000000,55300.00000000,55189.00000000,55192.70000000,44.48221500
2021-04-19 01:39:00,55192.70000000,55228.59000000,55164.00000000,55166.21000000,35.02370600
2021-04-19 01:40:00,55166.20000000,55222.20000000,55166.20000000,55216.79000000,30.34542600
2021-04-19 01:41:00,55216.51000000,55220.80000000,55122.51000000,55126.15000000,42.05361900
2021-04-19 01:42:00,55126.15000000,55126.16000000,55040.36000000,55044.95000000,59.31515400
2021-04-19 01:43:00,55044.96000000,55135.59000000,55040.00000000,55052.02000000,91.86745900
2021-04-19 01:44:00,55052.03000000,55144.00000000,55045.24000000,55138.06000000,26.12881800
2021-04-19 01:45:00,55138.04000000,55190.47000000,55080.01000000,55098.37000000,45.46131600
2021-04-19 01:46:00,55098.36000000,55098.37000000,55010.29000000,55048.15000000,64.18818700
2021-04-19 01:47:00,55044.52000000,55087.49000000,55005.00000000,55016.48000000,40.31767100
2021-04-19 01:48:00,55016.48000000,55031.59000000,54878.41000000,54923.99000000,83.43596500
2021-04-19 01:49:00,54924.49000000,54982.90000000,54859.75000000,54866.74000000,61.06905300
2021-04-19 01:50:00,54866.74000000,54979.32000000,54860.61000000,54967.99000000,44.08230500
2021-04-19 01:51:00,54968.00000000,54999.00000000,54943.56000000,54985.27000000,43.37720800
2021-04-19 01:52:00,54985.26000000,55092.76000000,54985.26000000,55049.81000000,40.25715600
2021-04-19 01:53:00,55049.82000000,55111.87000000,54972.53000000,54972.65000000,39.73513500
2021-04-19 01:54:00,54975.33000000,54993.21000000,54940.30000000,54950.86000000,42.55144700
2021-04-19 01:55:00,54950.85000000,55089.11000000,54950.85000000,55079.01000000,18.24665600
2021-04-19 01:56:00,55079.00000000,55109.11000000,55029.14000000,55109.09000000,28.74022300
2021-04-19 01:57:00,55109.09000000,55170.67000000,55106.22000000,55145.30000000,34.36750100
2021-04-19 01:58:00,55145.30000000,55174.56000000,55085.10000000,55167.54000000,45.67573100
2021-04-19 01:59:00,55167.54000000,55177.75000000,55113.27000000,55150.01000000,32.90675400
2021-04-19 02:00:00,55151.12000000,55244.76000000,55144.51000000,55210.00000000,41.68751300
2021-04-19 02:01:00,55210.01000000,55245.99000000,55208.44000000,55222.34000000,21.95248000
2021-04-19 02:02:00,55222.34000000,55244.79000000,55111.55000000,55162.60000000,37.70411800
2021-04-19 02:03:00,55166.04000000,55176.59000000,55133.56000000,55145.01000000,11.05461000
2021-04-19 02:04:00,55145.01000000,55151.43000000,55066.14000000,55100.28000000,25.83370000
2021-04-19 02:05:00,55100.28000000,55150.00000000,55074.91000000,55150.00000000,19.62258100
2021-04-19 02:06:00,55149.99000000,55185.07000000,55096.21000000,55163.21000000,38.18636100
2021-04-19 02:07:00,55163.22000000,55199.00000000,55126.72000000,55129.38000000,29.64157300
2021-04-19 02:08:00,55129.38000000,55144.97000000,55129.38000000,55138.93000000,22.00785400
2021-04-19 02:09:00,55138.93000000,55149.96000000,55094.92000000,55100.00000000,22.25389300
2021-04-19 02:10:00,55100.00000000,55203.41000000,55099.98000000,55203.41000000,26.35853600
2021-04-19 02:11:00,55203.40000000,55237.00000000,55179.24000000,55224.19000000,25.41594000
2021-04-19 02:12:00,55224.19000000,55250.00000000,55178.12000000,55188.73000000,21.91094800
2021-04-19 02:13:00,55185.98000000,55244.66000000,55167.07000000,55244.66000000,19.51575800
2021-04-19 02:14:00,55244.65000000,55266.26000000,55232.70000000,55250.00000000,16.72152800
2021-04-19 02:15:00,55250.01000000,55250.01000000,55153.92000000,55160.89000000,28.43500300
2021-04-19 02:16:00,55160.89000000,55200.00000000,55153.92000000,55164.30000000,27.42848200
2021-04-19 02:17:00,55164.31000000,55194.00000000,55129.22000000,55173.12000000,14.42564800
2021-04-19 02:18:00,55173.12000000,55252.94000000,55160.00000000,55177.95000000,53.19247600
2021-04-19 02:19:00,55177.96000000,55177.96000000,55097.81000000,55104.68000000,35.90849300
2021-04-19 02:20:00,55104.68000000,55104.69000000,55057.85000000,55074.41000000,34.14953500
2021-04-19 02:21:00,55074.41000000,55151.45000000,55050.00000000,55145.81000000,53.90527100
2021-04-19 02:22:00,55145.82000000,55211.72000000,55136.00000000,55158.61000000,19.53552800
2021-04-19 02:23:00,55161.08000000,55161.08000000,55100.00000000,55119.97000000,20.93572600
2021-04-19 02:24:00,55119.96000000,55119.97000000,55039.13000000,55070.66000000,33.77962500
2021-04-19 02:25:00,55077.30000000,55077.31000000,55028.27000000,55035.77000000,24.62021200
2021-04-19 02:26:00,55035.77000000,55109.89000000,55028.28000000,55090.40000000,38.20638300
2021-04-19 02:27:00,55090.39000000,55194.80000000,55078.50000000,55194.79000000,31.49587100
2021-04-19 02:28:00,55194.79000000,55211.72000000,55138.76000000,55160.32000000,33.45165400
2021-04-19 02:29:00,55160.32000000,55163.70000000,55020.28000000,55030.21000000,70.70364700
2021-04-19 02:30:00,55030.21000000,55059.85000000,55017.30000000,55017.31000000,29.02492500
2021-04-19 02:31:00,55017.30000000,55019.19000000,54982.02000000,54984.95000000,54.77672900
2021-04-19 02:32:00,54984.96000000,55116.12000000,54984.95000000,55116.11000000,52.19731000
2021-04-19 02:33:00,55116.12000000,55245.60000000,55116.11000000,55222.91000000,50.52429100
2021-04-19 02:34:00,55222.92000000,55337.55000000,55222.92000000,55318.71000000,39.13774700
2021-04-19 02:35:00,55318.71000000,55398.46000000,55316.84000000,55364.51000000,86.10775900
2021-04-19 02:36:00,55365.78000000,55367.08000000,55267.02000000,55295.16000000,59.59253000
2021-04-19 02:37:00,55295.16000000,55352.74000000,55248.05000000,55347.14000000,53.31570800
2021-04-19 02:38:00,55347.14000000,55347.15000000,55263.59000000,55279.84000000,30.76880200
2021-04-19 02:39:00,55279.84000000,55309.55000000,55234.49000000,55289.36000000,24.93119700
2021-04-19 02:40:00,55289.36000000,55292.83000000,55232.52000000,55235.74000000,23.08024600
2021-04-19 02:41:00,55235.74000000,55310.49000000,55213.60000000,55310.49000000,31.43326900
2021-04-19 02:42:00,55310.50000000,55329.16000000,55235.74000000,55301.05000000,95.60043700
2021-04-19 02:43:00,55301.05000000,55310.00000000,55259.96000000,55309.48000000,36.11697000
2021-04-19 02:44:00,55309.48000000,55312.12000000,55261.60000000,55286.26000000,18.67836700
2021-04-19 02:45:00,55286.18000000,55432.09000000,55286.06000000,55431.77000000,35.39081900
2021-04-19 02:46:00,55431.76000000,55442.85000000,55370.86000000,55386.28000000,50.71657000
2021-04-19 02:47:00,55386.28000000,55479.09000000,55386.28000000,55475.91000000,43.47972600
2021-04-19 02:48:00,55475.91000000,55559.64000000,55443.42000000,55555.61000000,72.69992600
2021-04-19 02:49:00,55555.62000000,55685.27000000,55555.54000000,55662.00000000,74.36191600
2021-04-19 02:50:00,55662.01000000,55684.00000000,55616.95000000,55644.04000000,53.43845700
2021-04-19 02:51:00,55647.35000000,55650.00000000,55553.88000000,55583.83000000,113.94847800
2021-04-19 02:52:00,55586.61000000,55649.99000000,55586.61000000,55607.97000000,31.08176200
2021-04-19 02:53:00,55607.97000000,55640.00000000,55567.40000000,55607.40000000,39.43380000
2021-04-19 02:54:00,55607.39000000,55660.16000000,55594.23000000,55611.34000000,28.87494500
2021-04-19 02:55:00,55601.80000000,55623.62000000,55533.30000000,55533.31000000,28.63067500
2021-04-19 02:56:00,55533.31000000,55594.17000000,55505.73000000,55580.39000000,20.31792200
2021-04-19 02:57:00,55580.40000000,55593.85000000,55533.63000000,55562.11000000,31.78512800
2021-04-19 02:58:00,55562.11000000,55575.12000000,55521.56000000,55526.00000000,32.58262500
2021-04-19 02:59:00,55526.01000000,55549.40000000,55471.60000000,55473.86000000,35.42710000
2021-04-19 03:00:00,55473.85000000,55630.13000000,55473.85000000,55604.71000000,50.30722800
2021-04-19 03:01:00,55604.70000000,55662.00000000,55567.46000000,55642.22000000,46.44603300
2021-04-19 03:02:00,55642.22000000,55655.95000000,55576.75000000,55626.42000000,54.42216200
2021-04-19 03:03:00,55626.42000000,55730.00000000,55621.91000000,55703.61000000,65.73368500
2021-04-19 03:04:00,55703.61000000,55711.25000000,55640.38000000,55651.29000000,85.40553400
2021-04-19 03:05:00,55651.29000000,55651.29000000,55570.32000000,55591.03000000,43.12842800
2021-04-19 03:06:00,55596.48000000,55639.99000000,55535.42000000,55550.83000000,29.88446700
2021-04-19 03:07:00,55550.84000000,55585.23000000,55534.33000000,55561.33000000,37.42571500
2021-04-19 03:08:00,55561.34000000,55566.00000000,55519.62000000,55559.01000000,41.29624500
2021-04-19 03:09:00,55559.00000000,55600.01000000,55448.82000000,55499.99000000,56.48025400
2021-04-19 03:10:00,55499.99000000,55500.00000000,55400.00000000,55402.54000000,30.31847700
2021-04-19 03:11:00,55402.54000000,55450.65000000,55317.29000000,55368.99000000,36.73149900
2021-04-19 03:12:00,55368.99000000,55407.62000000,55314.73000000,55378.90000000,41.69679400
2021-04-19 03:13:00,55378.90000000,55378.91000000,55323.34000000,55330.85000000,24.64821800
2021-04-19 03:14:00,55330.85000000,55464.60000000,55286.72000000,55464.60000000,82.42542800
2021-04-19 03:15:00,55464.60000000,55471.99000000,55360.23000000,55361.74000000,27.41119000
2021-04-19 03:16:00,55361.75000000,55455.83000000,55342.40000000,55437.73000000,74.87092000
2021-04-19 03:17:00,55437.73000000,55580.01000000,55437.72000000,55560.54000000,43.33117500
2021-04-19 03:18:00,55560.54000000,55574.64000000,55443.37000000,55515.17000000,86.82633900
2021-04-19 03:19:00,55515.18000000,55622.83000000,55515.17000000,55594.01000000,40.77007400
2021-04-19 03:20:00,55594.82000000,55649.34000000,55594.81000000,55624.90000000,23.70560900
2021-04-19 03:21:00,55624.90000000,55648.31000000,55553.97000000,55553.98000000,25.76281300
2021-04-19 03:22:00,55553.98000000,55664.12000000,55553.63000000,55622.69000000,38.98251100
2021-04-19 03:23:00,55622.69000000,55693.60000000,55622.69000000,55670.25000000,44.10581700
2021-04-19 03:24:00,55670.25000000,55746.82000000,55640.20000000,55738.63000000,35.88487800
2021-04-19 03:25:00,55738.63000000,55741.51000000,55686.98000000,55739.83000000,27.14178300
2021-04-19 03:26:00,55739.83000000,55745.15000000,55717.84000000,55745.09000000,19.68929000
2021-04-19 03:27:00,55745.10000000,55777.00000000,55700.00000000,55700.01000000,72.89840800
2021-04-19 03:28:00,55700.01000000,55729.37000000,55666.27000000,55678.09000000,30.08576400
2021-04-19 03:29:00,55678.08000000,55729.72000000,55666.07000000,55714.09000000,31.72614900
2021-04-19 03:30:00,55714.09000000,55769.20000000,55712.13000000,55749.98000000,33.73169400
2021-04-19 03:31:00,55749.99000000,55776.98000000,55745.01000000,55752.26000000,35.60071100
2021-04-19 03:32:00,55752.27000000,55765.52000000,55730.01000000,55730.59000000,30.10306500
2021-04-19 03:33:00,55730.59000000,55730.59000000,55648.05000000,55662.64000000,33.69892700
2021-04-19 03:34:00,55662.65000000,55730.63000000,55604.07000000,55610.45000000,37.35830100
2021-04-19 03:35:00,55610.45000000,55681.44000000,55584.04000000,55655.71000000,33.10989200
2021-04-19 03:36:00,55655.70000000,55733.22000000,55644.01000000,55701.84000000,33.56244600
2021-04-19 03:37:00,55701.84000000,55739.99000000,55698.63000000,55727.29000000,34.14947900
2021-04-19 03:38:00,55727.28000000,55737.37000000,55653.16000000,55695.21000000,21.42558600
2021-04-19 03:39:00,55695.20000000,55745.81000000,55667.22000000,55740.00000000,56.48391000
2021-04-19 03:40:00,55740.00000000,55749.00000000,55725.48000000,55747.46000000,26.33690600
2021-04-19 03:41:00,55747.46000000,55768.35000000,55736.65000000,55755.45000000,17.30359400
2021-04-19 03:42:00,55755.46000000,55761.08000000,55666.80000000,55674.50000000,46.28118900
2021-04-19 03:43:00,55674.50000000,55760.00000000,55670.07000000,55746.68000000,31.72146500
2021-04-19 03:44:00,55746.68000000,55817.54000000,55746.67000000,55787.12000000,62.87820400
2021-04-19 03:45:00,55787.11000000,55787.12000000,55734.04000000,55776.86000000,21.81103400
2021-04-19 03:46:00,55785.07000000,55796.89000000,55713.83000000,55713.84000000,38.36164900
2021-04-19 03:47:00,55713.84000000,55755.25000000,55713.83000000,55752.92000000,19.07142900
2021-04-19 03:48:00,55755.15000000,55800.00000000,55755.14000000,55779.38000000,26.38721200
2021-04-19 03:49:00,55779.39000000,55779.39000000,55720.90000000,55766.13000000,25.60169800
2021-04-19 03:50:00,55766.13000000,55779.10000000,55719.99000000,55720.78000000,37.58156600
2021-04-19 03:51:00,55720.77000000,55724.33000000,55671.53000000,55673.08000000,43.40751500
2021-04-19 03:52:00,55673.08000000,55719.99000000,55671.52000000,55708.84000000,26.08231000
2021-04-19 03:53:00,55708.84000000,55708.85000000,55699.98000000,55707.17000000,16.45339400
2021-04-19 03:54:00,55707.17000000,55707.17000000,55675.57000000,55675.62000000,20.90796800
2021-04-19 03:55:00,55675.61000000,55677.33000000,55625.85000000,55650.91000000,28.24633800
2021-04-19 03:56:00,55650.91000000,55702.71000000,55650.00000000,55659.63000000,49.15980700
2021-04-19 03:57:00,55659.63000000,55700.00000000,55640.38000000,55646.82000000,19.82226600
2021-04-19 03:58:00,55646.83000000,55683.95000000,55625.00000000,55676.73000000,21.07980100
2021-04-19 03:59:00,55676.73000000,55736.05000000,55672.39000000,55720.66000000,41.72462300
2021-04-19 04:00:00,55720.66000000,55789.88000000,55715.01000000,55774.89000000,43.80843900
2021-04-19 04:01:00,55774.89000000,55816.90000000,55716.22000000,55797.08000000,77.16316900
2021-04-19 04:02:00,55797.09000000,55845.86000000,55734.31000000,55742.91000000,56.44431300
2021-04-19 04:03:00,55742.90000000,55850.00000000,55742.90000000,55832.38000000,41.17994800
